microns transmission
1.3845671689999999 5.8188247244578725e-06
1.386175261 5.940093559723213e-06
1.387783353 5.552113312038308e-06
1.389391445 5.113471131589368e-06
1.390999537 4.01063616273406e-06
1.392607629 2.531570956467726e-06
1.3942157210000001 1.1689380245858942e-06
1.395823813 1.15661506295597e-06
1.397431905 8.394102363785078e-07
1.399039997 7.072857511418715e-07
1.400648089 6.568517095610697e-07
1.402256181 5.821862661667587e-07
1.403864273 3.624435510557184e-07
1.405472365 3.8071373757233553e-07
1.407080457 3.807225720753623e-07
1.408688549 3.650605379765625e-07
1.410296641 8.968091954401042e-07
1.411904732 1.1376796439523353e-06
1.413512824 1.1386628216664008e-06
1.415120916 2.128800091039317e-06
1.4167290080000001 3.735915999445296e-06
1.4183371 3.881539913727388e-06
1.419945192 4.04636766734758e-06
1.421553284 4.3763786568706065e-06
1.423161376 4.361216868662343e-06
1.424769468 4.165689428820781e-06
1.42637756 4.176438805092472e-06
1.427985652 3.954614795628642e-06
1.429593744 3.050544491359207e-06
1.431201836 3.3189403795782687e-06
1.432809928 3.5037522714752676e-06
1.43441802 3.7929618954097783e-06
1.436026112 3.5979842734216197e-06
1.4376342039999999 4.5069048161569235e-06
1.439242296 5.4740929355746925e-06
1.440850388 5.317165349076345e-06
1.44245848 4.8513585595550894e-06
1.444066571 5.109655074139707e-06
1.445674663 5.8407893794277836e-06
1.447282755 6.876093443988619e-06
1.448890847 8.162407527477048e-06
1.450498939 8.244769944256324e-06
1.452107031 8.127265462041789e-06
1.453715123 9.428264245023535e-06
1.455323215 1.0574109346960164e-05
1.456931307 1.0940517985336568e-05
1.458539399 1.0628328127870958e-05
1.4601474909999999 9.57268319656203e-06
1.461755583 8.337356449924156e-06
1.463363675 7.800985016361738e-06
1.464971767 7.543837187568638e-06
1.4665798589999999 5.790524006853843e-06
1.4681879510000002 4.523368102145954e-06
1.469796043 3.570863495464535e-06
1.471404135 3.3347451265626006e-06
1.473012227 3.752505140430055e-06
1.474620319 3.2079216251136818e-06
1.47622841 2.895569966356132e-06
1.4778365020000002 2.713092289165038e-06
1.479444594 3.303016545799904e-06
1.481052686 3.964528856490952e-06
1.4826607779999998 4.702163859711655e-06
1.4842688700000002 5.581797694097385e-06
1.485876962 4.831257096184993e-06
1.487485054 4.849068191770351e-06
1.4890931459999999 4.859932385498768e-06
1.4907012380000002 4.635689802131268e-06
1.49230933 4.794046384589782e-06
1.493917422 4.951985503501579e-06
1.495525514 5.322127561479324e-06
1.497133606 4.7543753878723714e-06
1.4987416980000001 4.943555296766422e-06
1.50034979 4.937368878072503e-06
1.501957882 4.805138720680374e-06
1.503565974 5.0285149998685545e-06
1.5051740660000001 5.753490230353921e-06
1.506782158 6.5190886879019056e-06
