microns transmission
1.3845671689999999 5.345108280527789e-05
1.386175261 7.166579775474226e-05
1.387783353 7.872264401510836e-05
1.389391445 8.121230477813225e-05
1.390999537 0.00010796676899862334
1.392607629 0.00013786028267304956
1.3942157210000001 0.0001651639776284353
1.395823813 0.00019449919996970656
1.397431905 0.00023730220843902204
1.399039997 0.0002909421956284498
1.400648089 0.000360771751861404
1.402256181 0.00044762452939252204
1.403864273 0.0005568028802016962
1.405472365 0.0006863918210246642
1.407080457 0.0008378656877313328
1.408688549 0.0010301238189239085
1.410296641 0.0012293661595770221
1.411904732 0.0014286681394056675
1.413512824 0.0016087801984185344
1.415120916 0.0017432185176355574
1.4167290080000001 0.0018216319152739172
1.4183371 0.0018612388856951998
1.419945192 0.0018713959728660725
1.421553284 0.0018631133175868563
1.423161376 0.0018481168266626668
1.424769468 0.0018265861102459279
1.42637756 0.0018124255699792278
1.427985652 0.0017944877604571278
1.429593744 0.0017767836291040073
1.431201836 0.0017637334728260001
1.432809928 0.0017559107539166221
1.43441802 0.0017509534317908327
1.436026112 0.0017476176096035186
1.4376342039999999 0.0017517238295958596
1.439242296 0.001747395699671139
1.440850388 0.001736909485616883
1.44245848 0.001730202436374162
1.444066571 0.0017276663075520284
1.445674663 0.001723432581138735
1.447282755 0.001717967237757356
1.448890847 0.00171736644722308
1.450498939 0.0017168512026836706
1.452107031 0.0017134822931523907
1.453715123 0.0017019175559530276
1.455323215 0.0016928415387735827
1.456931307 0.0016944478583898323
1.458539399 0.0016933737885054397
1.4601474909999999 0.0016884026096569528
1.461755583 0.0016816275618430113
1.463363675 0.001676399162270036
1.464971767 0.0016708783501808962
1.4665798589999999 0.001664657155708125
1.4681879510000002 0.0016570113874262514
1.469796043 0.0016474414423213169
1.471404135 0.0016435305447677691
1.473012227 0.0016372646088243358
1.474620319 0.0016345919362760822
1.47622841 0.0016300840060990758
1.4778365020000002 0.0016274582058982629
1.479444594 0.0016257766277336704
1.481052686 0.0016222835060724378
1.4826607779999998 0.00162187337242057
1.4842688700000002 0.001617679618166814
1.485876962 0.0016189740442371537
1.487485054 0.0016181773279712688
1.4890931459999999 0.001609856404064727
1.4907012380000002 0.0015974161282470026
1.49230933 0.0015865581735321735
1.493917422 0.0015799321514297002
1.495525514 0.0015729553010144068
1.497133606 0.0015626352207512154
1.4987416980000001 0.0015581354087146873
1.50034979 0.001553672591740014
1.501957882 0.001550393808498556
1.503565974 0.0015439045435027374
1.5051740660000001 0.00153359084392033
1.506782158 0.0015254114192500778
1.508390249 0.0015224076889479023
1.509998341 0.0015280486973741497
1.5116064329999999 0.0015272362028480647
1.5132145250000002 0.0015192013288982927
1.514822617 0.001512018229034472
1.516430709 0.0015070513874136857
1.5180388009999999 0.0015017335408417161
1.519646893 0.0014949491618756498
1.5212549850000001 0.0014886429907202767
1.522863077 0.001492036892238215
1.524471169 0.0014854773429440603
1.526079261 0.0014780964177226333
1.5276873530000001 0.0014724193931891687
1.529295445 0.0014711517234001544
1.530903537 0.0014740486326238276
1.532511629 0.0014755856444552294
1.534119721 0.0014701580927589367
1.535727813 0.0014655726857591951
1.537335905 0.0014575607205624776
1.538943997 0.001453731911878589
1.5405520879999999 0.0014476528033663218
1.54216018 0.0014405145292262014
1.543768272 0.0014337693833022314
1.545376364 0.0014295530110446117
1.546984456 0.0014307084784794828
1.548592548 0.001436936498117325
1.5502006400000001 0.001431682499195758
1.551808732 0.001429503391708088
1.553416824 0.0014294915835491185
1.555024916 0.0014304893551424554
1.556633008 0.001428519608424775
1.5582411 0.0014214562221054208
1.559849192 0.0014136234426626107
1.561457284 0.0014092500332961542
1.563065376 0.0014030225117480075
1.564673468 0.0014055334040563377
1.56628156 0.0014172694541269757
1.567889652 0.0014409894684586063
1.569497744 0.0014770488497302817
1.5711058359999999 0.0015145457050966924
1.5727139270000001 0.001536422767147485
1.574322019 0.0015172553508395223
1.575930111 0.0014480416134410082
1.577538203 0.0013446050708195475
1.579146295 0.0012216743521868967
