microns transmission
0.4003999938964844 9.999999939225291e-11
0.4013999938964844 9.999999939225291e-11
0.4023999938964844 7.01866956660524e-07
0.4033999938964844 1.1237963381797536e-07
0.4043999938964844 4.4031067773175893e-07
0.4053999938964844 2.3768699707401214e-07
0.4063999938964844 2.0295763025757196e-08
0.4073999938964844 9.29009884694428e-08
0.40839999389648435 5.281117710550139e-08
0.40939999389648435 7.804963423711322e-08
0.41039999389648435 4.4427020839066246e-07
0.41139999389648435 2.2074549971939916e-07
0.41239999389648435 2.752650319356083e-07
0.41339999389648435 3.5968966987098837e-08
0.41439999389648435 1.1162293690543853e-07
0.41539999389648435 2.8405960013818304e-07
0.41639999389648436 9.999999939225291e-11
0.41739999389648436 2.5985306516910593e-07
0.41839999389648436 2.4676506993337455e-07
0.41939999389648436 4.997929934210295e-08
0.42039999389648436 9.999999939225291e-11
0.42139999389648436 2.79048147907209e-07
0.42239999389648436 9.999999939225291e-11
0.42339999389648436 9.999999939225291e-11
0.42439999389648436 1.4983939558751065e-08
0.42539999389648436 8.084594845729024e-08
0.42639999389648436 1.4738288463137885e-07
0.42739999389648436 1.1771579687902544e-07
0.42839999389648437 3.751033716525853e-08
0.42939999389648437 9.999999939225291e-11
0.43039999389648437 7.815890128289502e-08
0.43139999389648437 9.999999939225291e-11
0.43239999389648437 1.5078949369732679e-07
0.43339999389648437 9.999999939225291e-11
0.43439999389648437 4.373127740109339e-07
0.43539999389648437 9.999999939225291e-11
0.4363999938964844 1.0717799982925177e-07
0.4373999938964844 9.999999939225291e-11
0.4383999938964844 1.4254909309544908e-07
0.4393999938964844 1.079736652057998e-07
0.4403999938964844 1.5341882921108645e-07
0.4413999938964844 1.3592846395719486e-07
0.4423999938964844 1.876148022953809e-07
0.4433999938964844 9.999999939225291e-11
0.4443999938964844 1.1720136510184886e-07
0.4453999938964844 1.7020826852546616e-07
0.4463999938964844 3.26954793005522e-07
0.4473999938964844 1.5729546551786673e-07
0.4483999938964844 1.227476620139593e-07
0.4493999938964844 1.2784570670258215e-08
0.4503999938964844 3.512850707920734e-07
0.4513999938964844 9.999999939225291e-11
0.4523999938964844 2.9433436793624423e-07
0.4533999938964844 1.4414872601934784e-07
0.4543999938964844 7.826999909236558e-08
0.4553999938964844 1.6927382603171282e-07
0.4563999938964844 9.999999939225291e-11
0.4573999938964844 2.6521813197177833e-07
0.4583999938964844 1.0422973026595154e-07
